file_name,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
n67lcufslh371_processed_0,n67lcufslh371,6,3,,3,2,0,
n67lcufslh371_processed_3,n67lcufslh371,6,3,punch,3,3,0,
n7owqsp6oq261_processed_0,n7owqsp6oq261,2,1,music,1,0,0,
n7owqsp6oq261_processed_1,n7owqsp6oq261,2,1,music,1,1,0,
nc6aha1m92171_processed_0,nc6aha1m92171,2,1,"music, speech",1,1,0,music overlaps with person talking
nc6aha1m92171_processed_1,nc6aha1m92171,2,1,"music, speech",1,1,0,music overlaps with person talking
nd05z9f53yj51_processed_0,nd05z9f53yj51,5,9999,honking,1,1,1,
nd05z9f53yj51_processed_1,nd05z9f53yj51,5,9999,honking,1,1,1,
nd05z9f53yj51_processed_2,nd05z9f53yj51,5,9999,"honking, sirens",1,1,1,
nd05z9f53yj51_processed_3,nd05z9f53yj51,5,9999,"honking, sirens",1,1,1,
nerbo0uctml61_processed_0,nerbo0uctml61,2,9999,blast,3,3,1,
nerbo0uctml61_processed_1,nerbo0uctml61,2,9999,blast,3,3,1,
netvdni88wa71_processed_0,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_1,netvdni88wa71,13,6,,3,2,0,
netvdni88wa71_processed_2,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_3,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_6,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_7,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_8,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_9,netvdni88wa71,13,6,,3,2,0,
netvdni88wa71_processed_10,netvdni88wa71,13,6,,3,1,0,
netvdni88wa71_processed_11,netvdni88wa71,13,6,,3,0,0,
netvdni88wa71_processed_12,netvdni88wa71,13,6,,3,1,0,
nf94539da0b61_processed_0,nf94539da0b61,4,1,,0,0,0,
nf94539da0b61_processed_1,nf94539da0b61,4,1,,0,0,0,
nf94539da0b61_processed_2,nf94539da0b61,4,1,,0,0,0,
nf94539da0b61_processed_3,nf94539da0b61,4,1,,0,0,0,
nfnb7w9wdqy61_processed_2,nfnb7w9wdqy61,7,9999,fight,3,3,1,
ngabrpvbte771_processed_0,ngabrpvbte771,3,2,,1,1,0,
ngabrpvbte771_processed_1,ngabrpvbte771,3,2,,1,1,0,
ngv8c67p6d671_processed_0,ngv8c67p6d671,10,6,radio news,2,0,0,
ngv8c67p6d671_processed_1,ngv8c67p6d671,10,6,radio news,2,0,0,
ngv8c67p6d671_processed_4,ngv8c67p6d671,10,6,shouting,2,1,0,
ngv8c67p6d671_processed_9,ngv8c67p6d671,10,6,radio news,2,0,0,
ni3xrznfawq61_processed_0,ni3xrznfawq61,5,1,music,0,0,0,
ni3xrznfawq61_processed_1,ni3xrznfawq61,5,1,music,0,0,0,
ni3xrznfawq61_processed_2,ni3xrznfawq61,5,1,music,0,0,0,
ni3xrznfawq61_processed_3,ni3xrznfawq61,5,1,"concert, crowd",0,0,0,
ni3xrznfawq61_processed_4,ni3xrznfawq61,5,1,"concert, crowd",0,0,1,
nmktwl1ulji51_processed_0,nmktwl1ulji51,9,9999,crowd,1,0,1,
nmktwl1ulji51_processed_1,nmktwl1ulji51,9,9999,"crowd, laughter",1,1,1,
nmktwl1ulji51_processed_2,nmktwl1ulji51,9,9999,"crowd, laughter, clap",1,1,1,
nmktwl1ulji51_processed_3,nmktwl1ulji51,9,9999,crowd,1,1,1,
nmktwl1ulji51_processed_4,nmktwl1ulji51,9,9999,,1,0,1,
nmktwl1ulji51_processed_5,nmktwl1ulji51,9,9999,,1,0,0,
nmktwl1ulji51_processed_6,nmktwl1ulji51,9,9999,,1,0,0,
nmktwl1ulji51_processed_7,nmktwl1ulji51,9,9999,,1,0,0,
nmktwl1ulji51_processed_8,nmktwl1ulji51,9,9999,,1,0,0,
novps5rd9bm51_processed_0,novps5rd9bm51,5,1,"music, karaoke",0,0,0,
novps5rd9bm51_processed_1,novps5rd9bm51,5,1,"music, karaoke",0,0,0,
novps5rd9bm51_processed_2,novps5rd9bm51,5,1,"music, karaoke",0,0,0,
novps5rd9bm51_processed_3,novps5rd9bm51,5,1,"music, karaoke",0,0,0,
novps5rd9bm51_processed_4,novps5rd9bm51,5,1,"music, karaoke",0,0,1,
nr1mxisufl071_processed_0,nr1mxisufl071,2,9999,crowd,0,0,1,
nr1mxisufl071_processed_1,nr1mxisufl071,2,9999,"crowd, clapping",0,0,1,
nrnc23a699p51_processed_0,nrnc23a699p51,2,4,fighting,2,2,0,
nrnc23a699p51_processed_1,nrnc23a699p51,2,4,fighting,2,2,0,
nsr9wssxfu971_processed_4,nsr9wssxfu971,31,6,,3,2,0,audio sounds  broken
nsr9wssxfu971_processed_5,nsr9wssxfu971,31,6,shouting,3,3,0,
nsr9wssxfu971_processed_7,nsr9wssxfu971,31,6,,3,2,0,
nsr9wssxfu971_processed_8,nsr9wssxfu971,31,6,shouting,3,3,0,
nsr9wssxfu971_processed_10,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_12,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_14,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_16,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_17,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_18,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_20,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_21,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_22,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_23,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_24,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_25,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_26,nsr9wssxfu971,31,6,shouting,3,3,0,audio seems to screeching
nsr9wssxfu971_processed_29,nsr9wssxfu971,31,6,,3,2,0,
nsr9wssxfu971_processed_30,nsr9wssxfu971,31,6,"siren, shouting",3,3,0,
nv04h04fnnv51_processed_0,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_1,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_2,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_3,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_4,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_5,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_6,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_7,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_8,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_9,nv04h04fnnv51,11,2,,0,0,0,
nv04h04fnnv51_processed_10,nv04h04fnnv51,11,2,,0,0,0,
nw042g4ww2f61_processed_0,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_1,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_2,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_3,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_4,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_5,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_6,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nw042g4ww2f61_processed_7,nw042g4ww2f61,8,9999,"crowd, cheering",0,0,1,
nwx6a3q9e6o61_processed_0,nwx6a3q9e6o61,2,1,,0,0,0,
nwx6a3q9e6o61_processed_1,nwx6a3q9e6o61,2,1,,0,0,0,
nzpxebrw4jw61_processed_0,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_1,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_2,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_3,nzpxebrw4jw61,18,9,,1,0,0,
nzpxebrw4jw61_processed_4,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_5,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_6,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_7,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_8,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_9,nzpxebrw4jw61,18,9,,1,0,0,
nzpxebrw4jw61_processed_10,nzpxebrw4jw61,18,9,,1,0,0,
nzpxebrw4jw61_processed_11,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_12,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_13,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_14,nzpxebrw4jw61,18,9,,1,1,0,
nzpxebrw4jw61_processed_15,nzpxebrw4jw61,18,9,clapping,1,1,0,
nzpxebrw4jw61_processed_16,nzpxebrw4jw61,18,9,,1,0,0,
nzpxebrw4jw61_processed_17,nzpxebrw4jw61,18,9,,1,0,0,
o03beaprv8n51_processed_1,o03beaprv8n51,5,2,,1,1,0,
o03beaprv8n51_processed_2,o03beaprv8n51,5,2,,1,1,0,
o03beaprv8n51_processed_3,o03beaprv8n51,5,2,,1,1,0,
o03beaprv8n51_processed_4,o03beaprv8n51,5,2,,1,1,0,
o1iurxp7z4w51_processed_0,o1iurxp7z4w51,1,9999,empty audio,0,0,1,empty audio
o4flke2zbr861_processed_0,o4flke2zbr861,6,2,,1,1,0,
o4flke2zbr861_processed_1,o4flke2zbr861,6,2,,1,1,0,
o4flke2zbr861_processed_2,o4flke2zbr861,6,2,,1,1,0,
o4flke2zbr861_processed_3,o4flke2zbr861,6,2,,1,1,0,
o4flke2zbr861_processed_4,o4flke2zbr861,6,2,,1,1,0,
o4flke2zbr861_processed_5,o4flke2zbr861,6,2,,1,1,0,
o964w7ixwsx51_processed_0,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_1,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_2,o964w7ixwsx51,19,10,"music, speech",1,1,0,
o964w7ixwsx51_processed_3,o964w7ixwsx51,19,10,"music, speech",1,1,0,
o964w7ixwsx51_processed_4,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_5,o964w7ixwsx51,19,10,music,1,0,0,
o964w7ixwsx51_processed_6,o964w7ixwsx51,19,10,"music, speech",1,1,0,
o964w7ixwsx51_processed_7,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_8,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_9,o964w7ixwsx51,19,10,"music, speech",1,1,0,
o964w7ixwsx51_processed_10,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_11,o964w7ixwsx51,19,10,"music, speech",1,1,0,
o964w7ixwsx51_processed_12,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_13,o964w7ixwsx51,19,10,"music, speech",1,1,0,
o964w7ixwsx51_processed_14,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_15,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_16,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o964w7ixwsx51_processed_17,o964w7ixwsx51,19,10,"music, speech",1,0,0,
o9k446r3s5761_processed_0,o9k446r3s5761,6,2,,1,0,0,
o9k446r3s5761_processed_2,o9k446r3s5761,6,2,,1,1,0,
o9k446r3s5761_processed_3,o9k446r3s5761,6,2,,1,1,0,
o9k446r3s5761_processed_4,o9k446r3s5761,6,2,,1,1,0,
oaefa9ociba61_processed_0,oaefa9ociba61,2,1,laugh,0,0,0,
oaefa9ociba61_processed_1,oaefa9ociba61,2,1,laugh,0,0,0,
oamgmjzzd9161_processed_0,oamgmjzzd9161,2,9999,press conference,0,0,1,
oamgmjzzd9161_processed_1,oamgmjzzd9161,2,9999,press conference,0,0,1,
oc2jufewbdd61_processed_0,oc2jufewbdd61,4,2,"music, speech",1,1,0,
oc2jufewbdd61_processed_1,oc2jufewbdd61,4,2,"music, speech",1,1,0,
oc2jufewbdd61_processed_2,oc2jufewbdd61,4,2,"music, speech",1,0,0,
oc2jufewbdd61_processed_3,oc2jufewbdd61,4,2,"music, speech",1,0,0,
ocqcmynrkmd71_processed_0,ocqcmynrkmd71,2,5,fighting,2,2,0,
uortapdfw0x51_processed_0,uortapdfw0x51,8,4,,3,1,0,
uortapdfw0x51_processed_1,uortapdfw0x51,8,4,,3,0,0,woman2 is crying
uortapdfw0x51_processed_2,uortapdfw0x51,8,4,someone walking,3,0,0,no talking here
uortapdfw0x51_processed_3,uortapdfw0x51,8,4,,3,0,0,no talking here
uortapdfw0x51_processed_4,uortapdfw0x51,8,4,,3,3,0,
uortapdfw0x51_processed_5,uortapdfw0x51,8,4,,3,2,0,
uortapdfw0x51_processed_6,uortapdfw0x51,8,4,,3,2,0,
uortapdfw0x51_processed_7,uortapdfw0x51,8,4,,3,1,0,
upw3o9xs71p61_processed_0,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_1,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_2,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_4,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_5,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_6,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_7,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_8,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_9,upw3o9xs71p61,27,2,,2,2,0,"Richard sounds sarcastic when asking ""you got video"""
upw3o9xs71p61_processed_10,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_11,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_12,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_13,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_14,upw3o9xs71p61,27,2,music playing,2,2,0,
upw3o9xs71p61_processed_15,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_16,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_18,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_19,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_20,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_21,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_22,upw3o9xs71p61,27,2,,2,2,0,
upw3o9xs71p61_processed_23,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_24,upw3o9xs71p61,27,2,music playing,2,1,0,
upw3o9xs71p61_processed_25,upw3o9xs71p61,27,2,,2,1,0,
upw3o9xs71p61_processed_26,upw3o9xs71p61,27,2,,2,0,0,
uqufqavw1sy61_processed_0,uqufqavw1sy61,5,2,,1,0,0,
uqufqavw1sy61_processed_3,uqufqavw1sy61,5,2,,1,1,0,
uqufqavw1sy61_processed_4,uqufqavw1sy61,5,2,,1,0,0,
ut49qgxtzka71_processed_0,ut49qgxtzka71,4,5,,2,2,0,In order of appearance
ut49qgxtzka71_processed_1,ut49qgxtzka71,4,5,,2,2,0,
ut49qgxtzka71_processed_2,ut49qgxtzka71,4,5,feet shuffling,2,2,0,
ut49qgxtzka71_processed_3,ut49qgxtzka71,4,5,,2,2,0,
utkpnmjf64t51_processed_0,utkpnmjf64t51,5,3,,3,1,0,
utkpnmjf64t51_processed_1,utkpnmjf64t51,5,3,,3,1,0,
utkpnmjf64t51_processed_3,utkpnmjf64t51,5,3,,3,1,0,
utkpnmjf64t51_processed_4,utkpnmjf64t51,5,3,,3,0,0,
uvknf21t4gf61_processed_0,uvknf21t4gf61,2,3,,3,2,0,
uvknf21t4gf61_processed_1,uvknf21t4gf61,2,3,,3,2,0,
uy1pvvhw4fy51_processed_0,uy1pvvhw4fy51,2,2,,2,2,0,
uy1pvvhw4fy51_processed_1,uy1pvvhw4fy51,2,2,crashing,2,1,0,
uyh2fvtr6lb71_processed_0,uyh2fvtr6lb71,6,1,,2,1,0,
uyh2fvtr6lb71_processed_1,uyh2fvtr6lb71,6,1,,2,1,0,
uyh2fvtr6lb71_processed_2,uyh2fvtr6lb71,6,1,,2,1,0,
uyh2fvtr6lb71_processed_3,uyh2fvtr6lb71,6,1,,2,2,0,
uyh2fvtr6lb71_processed_4,uyh2fvtr6lb71,6,1,,2,2,0,
uyh2fvtr6lb71_processed_5,uyh2fvtr6lb71,6,1,,2,0,0,
uypv850e04s61_processed_0,uypv850e04s61,9,1,,2,0,0,
uypv850e04s61_processed_1,uypv850e04s61,9,1,,2,1,0,
uypv850e04s61_processed_2,uypv850e04s61,9,1,,2,1,0,
uypv850e04s61_processed_3,uypv850e04s61,9,1,,2,2,0,
uypv850e04s61_processed_4,uypv850e04s61,9,1,,2,2,0,
uypv850e04s61_processed_5,uypv850e04s61,9,1,,2,1,0,
uypv850e04s61_processed_6,uypv850e04s61,9,1,,2,2,0,
uypv850e04s61_processed_7,uypv850e04s61,9,1,,2,2,0,
uypv850e04s61_processed_8,uypv850e04s61,9,1,,2,1,0,
uzullewafjj51_processed_0,uzullewafjj51,12,1,keyboard keys clacking,1,0,0,
uzullewafjj51_processed_1,uzullewafjj51,12,1,,1,1,0,
uzullewafjj51_processed_2,uzullewafjj51,12,1,,1,1,0,
uzullewafjj51_processed_3,uzullewafjj51,12,1,,1,0,0,
uzullewafjj51_processed_4,uzullewafjj51,12,1,,1,1,0,
uzullewafjj51_processed_5,uzullewafjj51,12,1,,1,0,0,
uzullewafjj51_processed_6,uzullewafjj51,12,1,,1,0,0,
uzullewafjj51_processed_7,uzullewafjj51,12,1,,1,0,0,
uzullewafjj51_processed_8,uzullewafjj51,12,1,,1,1,0,
uzullewafjj51_processed_9,uzullewafjj51,12,1,,1,1,0,
uzullewafjj51_processed_10,uzullewafjj51,12,1,,1,0,0,
uzullewafjj51_processed_11,uzullewafjj51,12,1,,1,0,0,
v1jki6msfys51_processed_0,v1jki6msfys51,4,6,,3,2,1,
v1jki6msfys51_processed_1,v1jki6msfys51,4,6,,3,2,1,
v1jki6msfys51_processed_2,v1jki6msfys51,4,6,,3,3,1,
v3mna3qbpik51_processed_0,v3mna3qbpik51,10,4,,2,2,0,
v3mna3qbpik51_processed_1,v3mna3qbpik51,10,4,,2,2,0,
v3mna3qbpik51_processed_2,v3mna3qbpik51,10,4,,2,1,0,
v3mna3qbpik51_processed_3,v3mna3qbpik51,10,4,,2,2,0,
v3mna3qbpik51_processed_4,v3mna3qbpik51,10,4,,2,2,0,
v3mna3qbpik51_processed_5,v3mna3qbpik51,10,4,,2,2,0,
v3mna3qbpik51_processed_6,v3mna3qbpik51,10,4,,2,2,0,
v3mna3qbpik51_processed_7,v3mna3qbpik51,10,4,,2,2,0,
v8qi9j66hoc61_processed_0,v8qi9j66hoc61,6,3,,2,1,0,
v8qi9j66hoc61_processed_1,v8qi9j66hoc61,6,3,,2,1,0,
v8qi9j66hoc61_processed_2,v8qi9j66hoc61,6,3,,2,1,0,
v8qi9j66hoc61_processed_3,v8qi9j66hoc61,6,3,,2,1,0,
v8qi9j66hoc61_processed_4,v8qi9j66hoc61,6,3,,2,2,0,
v8qi9j66hoc61_processed_5,v8qi9j66hoc61,6,3,,2,0,0,
v9wt25xozoa71_processed_0,v9wt25xozoa71,4,1,,1,1,0,man is astonished/excited but detected a bit of sarcasm
v9wt25xozoa71_processed_1,v9wt25xozoa71,4,1,,1,0,0,
vax1ehhhpv661_processed_0,vax1ehhhpv661,3,2,,2,2,0,
vax1ehhhpv661_processed_1,vax1ehhhpv661,3,2,,2,2,0,
vax1ehhhpv661_processed_2,vax1ehhhpv661,3,2,,2,2,0,
vbf40hc5l7571_processed_0,vbf40hc5l7571,15,8,,3,2,0,
vbf40hc5l7571_processed_1,vbf40hc5l7571,15,8,,3,1,0,
vbf40hc5l7571_processed_3,vbf40hc5l7571,15,8,,3,3,1,
vbf40hc5l7571_processed_4,vbf40hc5l7571,15,8,,3,1,1,
vbf40hc5l7571_processed_5,vbf40hc5l7571,15,8,,3,2,1,
vbf40hc5l7571_processed_6,vbf40hc5l7571,15,8,,3,3,1,
vbf40hc5l7571_processed_7,vbf40hc5l7571,15,8,,3,3,1,
vbf40hc5l7571_processed_8,vbf40hc5l7571,15,8,,3,3,1,voices started to get mixed together so it's harder to tell who's talking
vbf40hc5l7571_processed_9,vbf40hc5l7571,15,8,,3,1,1,
vbf40hc5l7571_processed_10,vbf40hc5l7571,15,8,,3,2,1,
vbf40hc5l7571_processed_11,vbf40hc5l7571,15,8,,3,2,1,
vbf40hc5l7571_processed_12,vbf40hc5l7571,15,8,,3,3,1,
vbf40hc5l7571_processed_13,vbf40hc5l7571,15,8,,3,3,1,
vcuqc9cmpyv51_processed_0,vcuqc9cmpyv51,6,4,,3,3,0,
vcuqc9cmpyv51_processed_1,vcuqc9cmpyv51,6,4,,3,1,0,
vcuqc9cmpyv51_processed_2,vcuqc9cmpyv51,6,4,,3,2,0,
vcuqc9cmpyv51_processed_3,vcuqc9cmpyv51,6,4,,3,2,0,
vcuqc9cmpyv51_processed_4,vcuqc9cmpyv51,6,4,,3,2,0,
vcuqc9cmpyv51_processed_5,vcuqc9cmpyv51,6,4,,3,3,0,
vdjq1vb93ky51_processed_0,vdjq1vb93ky51,6,2,,1,0,0,
vdjq1vb93ky51_processed_3,vdjq1vb93ky51,6,2,,1,1,0,
vdjq1vb93ky51_processed_4,vdjq1vb93ky51,6,2,,1,1,0,
vdjq1vb93ky51_processed_5,vdjq1vb93ky51,6,2,,1,1,0,
vdmtsuj4xqa61_processed_0,vdmtsuj4xqa61,3,4,,3,3,0,
vdmtsuj4xqa61_processed_1,vdmtsuj4xqa61,3,4,,3,3,0,
vdmtsuj4xqa61_processed_2,vdmtsuj4xqa61,3,4,,3,1,0,
vhxb8ug61sa71_processed_0,vhxb8ug61sa71,3,2,cars honking,0,0,1,no talking
vhxb8ug61sa71_processed_1,vhxb8ug61sa71,3,2,,0,0,1,celebratory shouting
vhxb8ug61sa71_processed_2,vhxb8ug61sa71,3,2,,0,0,1,
voljnwtov4c61_processed_0,voljnwtov4c61,6,1,wind blowing into mic,0,0,1,
voljnwtov4c61_processed_1,voljnwtov4c61,6,1,,0,0,0,no talking here
voljnwtov4c61_processed_2,voljnwtov4c61,6,1,,0,0,0,
voljnwtov4c61_processed_3,voljnwtov4c61,6,1,,0,0,0,no talking here
voljnwtov4c61_processed_4,voljnwtov4c61,6,1,,0,0,0,no talking here
voljnwtov4c61_processed_5,voljnwtov4c61,6,1,,0,0,0,
vott23x9fwm51_processed_0,vott23x9fwm51,2,3,,3,3,1,man2 is shouting but not angry
vott23x9fwm51_processed_1,vott23x9fwm51,2,3,,3,3,1,
vpt0o111u0c61_processed_0,vpt0o111u0c61,5,2,,2,2,0,
vpt0o111u0c61_processed_1,vpt0o111u0c61,5,2,,2,1,0,man is being sarcastic
vpt0o111u0c61_processed_2,vpt0o111u0c61,5,2,,2,1,0,
vpt0o111u0c61_processed_3,vpt0o111u0c61,5,2,,2,1,0,
vpt0o111u0c61_processed_4,vpt0o111u0c61,5,2,,2,0,0,
vqamufx4vmg51_processed_0,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_1,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_2,vqamufx4vmg51,25,4,,2,0,0,
vqamufx4vmg51_processed_3,vqamufx4vmg51,25,4,announcements over speaker,2,1,1,can't hear man2 properly
vqamufx4vmg51_processed_4,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_5,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_6,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_7,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_8,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_9,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_10,vqamufx4vmg51,25,4,,2,0,0,
vqamufx4vmg51_processed_11,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_12,vqamufx4vmg51,25,4,,2,2,0,
vqamufx4vmg51_processed_13,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_14,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_16,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_17,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_19,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_20,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_21,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_22,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_23,vqamufx4vmg51,25,4,,2,1,0,
vqamufx4vmg51_processed_24,vqamufx4vmg51,25,4,,2,0,0,
vsrmdvtogzj51_processed_1,vsrmdvtogzj51,8,5,,3,2,0,
vsrmdvtogzj51_processed_2,vsrmdvtogzj51,8,5,,3,3,0,
vsrmdvtogzj51_processed_3,vsrmdvtogzj51,8,5,,3,2,0,
vsrmdvtogzj51_processed_4,vsrmdvtogzj51,8,5,,3,2,0,can't properly hear what woman is saying
vsrmdvtogzj51_processed_6,vsrmdvtogzj51,8,5,,3,2,1,
vsrmdvtogzj51_processed_7,vsrmdvtogzj51,8,5,,3,3,0,
vv6vetoibk971_processed_0,vv6vetoibk971,4,2,,0,0,1,
vv6vetoibk971_processed_1,vv6vetoibk971,4,2,,0,0,1,
vv6vetoibk971_processed_2,vv6vetoibk971,4,2,,0,0,1,
vv6vetoibk971_processed_3,vv6vetoibk971,4,2,,0,0,1,
vy20oxtwltz51_processed_0,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_1,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_2,vy20oxtwltz51,13,6,,3,1,0,
vy20oxtwltz51_processed_3,vy20oxtwltz51,13,6,,3,3,0,
vy20oxtwltz51_processed_4,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_5,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_6,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_7,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_8,vy20oxtwltz51,13,6,,3,2,0,
vy20oxtwltz51_processed_9,vy20oxtwltz51,13,6,,3,1,0,woman's voice is muffled
vy20oxtwltz51_processed_10,vy20oxtwltz51,13,6,,3,1,0,
